""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	Parent	CBS1513	protein_ID	Entry	Entry name	Gene names	Gene names  (primary )	Gene names  (synonym )	Gene names  (ordered locus )	Gene names  (ORF )	Protein names	Status	Organism	Length	EC number	Gene ontology (biological process)	Gene ontology (molecular function)	Gene ontology (cellular component)	Function [CC]	Catalytic activity	Absorption	Cofactor	General annotation (ENZYME REGULATION)	Kinetics	Pathway	Redox potential	Temperature dependence	pH dependence	Subcellular location [CC]	Intramembrane	Transmembrane	Subunit structure [CC]	Interacts with	Tissue specificity
SPGP0CZ01860	1807.99185625245	1.88505884295823	0.20265944270081	9.30160873747779	1.38336496094557e-20	8.03504481482555e-19	S_eubayanus	SPGP0CZ01860	XP_018221008.1	A0A0L8RFT9	A0A0L8RFT9_SACEU	DI49_3344				DI49_3344	Uncharacterized protein	unreviewed	Saccharomyces eubayanus (Yeast)	661																				
SPGP0CZ02140	41.4955492290846	-1.27806014080733	0.518816100521037	-2.46341649675829	0.0137619947662252	0.0477767948569988	S_eubayanus	SPGP0CZ02140	XP_018221034.1	A0A0L8RGI7	A0A0L8RGI7_SACEU	DI49_3370				DI49_3370	MRP17-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	131		translation [GO:0006412]	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]	mitochondrial small ribosomal subunit [GO:0005763]																
SPGP0CZ02270	457.883263102682	-1.38608381335252	0.473731994631246	-2.92588178349965	0.00343481431837974	0.0153013040997241	S_eubayanus	SPGP0CZ02270	XP_018221047.1	A0A0L8RFV6	A0A0L8RFV6_SACEU	DI49_3384				DI49_3384	Uncharacterized protein	unreviewed	Saccharomyces eubayanus (Yeast)	357																				
SPGP0CZ02560	3197.62393976035	1.74603929030479	0.17036999387255	10.2485141345427	1.20176691347279e-24	9.89928182088814e-23	S_eubayanus	SPGP0CZ02560	XP_018221076.1	A0A0L8RFX9	A0A0L8RFX9_SACEU	DI49_3416				DI49_3416	UIP5-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	440				integral component of membrane [GO:0016021]; nuclear envelope [GO:0005635]													"TRANSMEM 393..416;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
SPGP0CZ02570	35.5247882396385	-1.06065905873402	0.38301650307771	-2.76922547778266	0.00561897341167768	0.0229380236784206	S_eubayanus	SPGP0CZ02570	XP_018221077.1	A0A0L8RFY5	A0A0L8RFY5_SACEU	DI49_3417				DI49_3417	Uncharacterized protein	unreviewed	Saccharomyces eubayanus (Yeast)	191																				
SPGP0CZ02870	33.69093786445	2.06736057485213	0.506770209472204	4.07948323759059	4.51359241550662e-05	0.000375897618353911	S_eubayanus	SPGP0CZ02870	XP_018221106.1	A0A0L8RG04	A0A0L8RG04_SACEU	DI49_3447				DI49_3447	MSA2-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	359		regulation of transcription involved in G1/S transition of mitotic cell cycle [GO:0000083]																		
SPGP0CZ02890	2233.98202886351	-1.92879344698742	0.292917497226802	-6.58476692327458	4.55599533286637e-11	1.20005446834599e-09	S_eubayanus	SPGP0CZ02890	XP_018221108.1	A0A0L8RG30	A0A0L8RG30_SACEU	DI49_3449				DI49_3449	TRZ1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	838		mitochondrial tRNA 3'-end processing [GO:1990180]	3'-tRNA processing endoribonuclease activity [GO:0042781]	mitochondrion [GO:0005739]; nucleus [GO:0005634]																
SPGP0CZ03050	16252.1192827753	2.22313029483964	0.205187185602561	10.8346449039257	2.35878764652548e-27	2.20339947063581e-25	S_eubayanus	SPGP0CZ03050	XP_018221123.1	A0A0L8RG46	A0A0L8RG46_SACEU	DI49_3464				DI49_3464	MLP1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	1885		negative regulation of protein import into nucleus during spindle assembly checkpoint [GO:1901925]; nuclear retention of unspliced pre-mRNA at the site of transcription [GO:0071048]; poly(A)+ mRNA export from nucleus [GO:0016973]; protein import into nucleus [GO:0006606]; protein localization to nuclear pore [GO:0090204]; telomere tethering at nuclear periphery [GO:0034398]; transcriptional activation by promoter-terminator looping [GO:0090203]	ribonucleoprotein complex binding [GO:0043021]	nuclear pore nuclear basket [GO:0044615]; nucleoplasm [GO:0005654]; spindle pole body [GO:0005816]																
SPGP0DB00170	481.788179022391	-1.95473734547674	0.249334804157348	-7.83980941643094	4.51230758783353e-15	1.79560968417379e-13	S_cerevisiae	SPGP0DB00170	P39113	P39113	CAT8_YEAST	CAT8 MSP8 YMR280C YM8021.06C	CAT8	MSP8	YMR280C	YM8021.06C	Regulatory protein CAT8	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1433		carbohydrate metabolic process [GO:0005975]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of transcription from RNA polymerase II promoter by a nonfermentable carbon source [GO:0061414]; transcription, DNA-templated [GO:0006351]	DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; zinc ion binding [GO:0008270]	cytoplasm [GO:0005737]; nucleus [GO:0005634]	FUNCTION: Activator of the gluconeogenic enzymes FBP1 and PCK1 genes.										SUBCELLULAR LOCATION: Nucleus.					
SPGP0DB00280	135.398413645908	-2.05085420077316	0.657895213674949	-3.11729612580285	0.00182518137736804	0.00910681082617391	S_cerevisiae	SPGP0DB00280	Q03525	Q03525	TMA23_YEAST	TMA23 YMR269W YM8156.11 YMR268W-A	TMA23		YMR269W	YM8156.11 YMR268W-A	Protein TMA23 (23 kDa translation machinery-associated protein)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	211		ribosomal small subunit biogenesis [GO:0042274]		nucleolus [GO:0005730]	FUNCTION: Trans-acting factors of the ribosome biogenesis process. {ECO:0000269|PubMed:17425675}.										SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:17425675}.			SUBUNIT: Forms homooligomers. Associates with ribosomal complexes. {ECO:0000269|PubMed:17425675}.		
SPGP0DB00470	426.016569997805	1.00647864384739	0.259822911967161	3.87371012135604	0.000107190903678113	0.000800706329948375	S_cerevisiae	SPGP0DB00470	Q04792	Q04792	DCE_YEAST	GAD1 YMR250W YM9920.04	GAD1		YMR250W	YM9920.04	Glutamate decarboxylase (GAD) (EC 4.1.1.15)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	585	4.1.1.15	cellular response to oxidative stress [GO:0034599]; glutamate catabolic process [GO:0006538]	glutamate decarboxylase activity [GO:0004351]; pyridoxal phosphate binding [GO:0030170]	cytoplasm [GO:0005737]; cytosol [GO:0005829]		CATALYTIC ACTIVITY: Reaction=H(+) + L-glutamate = 4-aminobutanoate + CO2; Xref=Rhea:RHEA:17785, ChEBI:CHEBI:15378, ChEBI:CHEBI:16526, ChEBI:CHEBI:29985, ChEBI:CHEBI:59888; EC=4.1.1.15;		COFACTOR: Name=pyridoxal 5'-phosphate; Xref=ChEBI:CHEBI:597326; Evidence={ECO:0000250}; 												
SPGP0DB00600	11.985125476052	-1.51030182681445	0.587367527321708	-2.57130630578296	0.0101315672454983	0.0373494460444566	S_cerevisiae	SPGP0DB00600	P11745	P11745	RNA1_YEAST	RNA1 YMR235C YM9959.17C	RNA1		YMR235C	YM9959.17C	Ran GTPase-activating protein 1 (Protein involved in RNA production/processing)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	407		activation of GTPase activity [GO:0090630]; chromatin silencing at telomere [GO:0006348]; protein import into nucleus [GO:0006606]; ribosomal subunit export from nucleus [GO:0000054]; RNA import into nucleus [GO:0006404]; rRNA export from nucleus [GO:0006407]; tRNA export from nucleus [GO:0006409]	GTPase activator activity [GO:0005096]; Ran GTPase binding [GO:0008536]	chromosome, telomeric region [GO:0000781]; cytosol [GO:0005829]; nucleus [GO:0005634]	FUNCTION: GTPase activator for the nuclear Ras-related regulatory protein GSP1 (Ran), converting it to the putatively inactive GDP-bound state.										SUBCELLULAR LOCATION: Cytoplasm.					
SPGP0DB00840	8.66207157583632	3.04926682133899	0.608203469932677	5.01356367084937	5.34310754733488e-07	7.07805518807037e-06	S_cerevisiae	SPGP0DB00840	Q03652	Q03652	DML1_YEAST	DML1 YMR211W YM8261.05	DML1		YMR211W	YM8261.05	Protein DML1 (Drosophila melanogaster misato-like protein 1)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	475		mitochondrial genome maintenance [GO:0000002]; mitochondrion distribution [GO:0048311]; mitotic sister chromatid segregation [GO:0000070]; mitotic spindle assembly [GO:0090307]; plasmid maintenance [GO:0006276]		cytoplasm [GO:0005737]; mitochondrion [GO:0005739]	FUNCTION: Involved in the partitioning of the mitochondrial organelle and mitochondrial DNA (mtDNA) inheritance. {ECO:0000269|PubMed:12702300}.										SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:12702300}. Mitochondrion {ECO:0000269|PubMed:12702300, ECO:0000269|PubMed:14690591}.					
SPGP0DB00910	6228.52676813596	1.16009220126619	0.115048886986846	10.0834717453531	6.53745379787742e-24	5.19612884759363e-22	S_cerevisiae	SPGP0DB00910	Q03694	Q03694	INP1_YEAST	INP1 YMR204C YM8325.05C	INP1		YMR204C	YM8325.05C	Inheritance of peroxisomes protein 1	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	420		peroxisome inheritance [GO:0045033]	protein binding, bridging [GO:0030674]	extrinsic component of intraperoxisomal membrane [GO:0005780]; peroxisome [GO:0005777]	FUNCTION: Required for peroxisome inheritance. {ECO:0000269|PubMed:15928207, ECO:0000269|PubMed:16678774}.										SUBCELLULAR LOCATION: Peroxisome membrane {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:15928207}; Peripheral membrane protein {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:15928207}.			SUBUNIT: Interacts with PEX25, PEX30 and VPS1. {ECO:0000269|PubMed:15928207}.	P28795	
SPGP0DB01080	529.361391701589	3.84206031119039	0.26745960028214	14.3650117892102	8.57921103149817e-47	2.15933975434458e-44	S_cerevisiae	SPGP0DB01080	P49095	P49095	GCSP_YEAST	GCV2 GSD2 YMR189W YM9646.01	GCV2	GSD2	YMR189W	YM9646.01	Glycine dehydrogenase (decarboxylating), mitochondrial (EC 1.4.4.2) (Glycine cleavage system P protein) (Glycine decarboxylase) (Glycine decarboxylase complex subunit P) (Glycine dehydrogenase (aminomethyl-transferring))	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1034	1.4.4.2	glycine decarboxylation via glycine cleavage system [GO:0019464]; one-carbon metabolic process [GO:0006730]	glycine binding [GO:0016594]; glycine dehydrogenase (decarboxylating) activity [GO:0004375]; pyridoxal phosphate binding [GO:0030170]	glycine cleavage complex [GO:0005960]; mitochondrion [GO:0005739]	FUNCTION: The glycine cleavage system (glycine decarboxylase complex) catalyzes the degradation of glycine. The P protein binds the alpha-amino group of glycine through its pyridoxal phosphate cofactor; CO(2) is released and the remaining methylamine moiety is then transferred to the lipoamide cofactor of the H protein.	CATALYTIC ACTIVITY: Reaction=glycine + H(+) + N(6)-lipoyl-L-lysyl-[glycine-cleavage complex H protein] = (R)-N(6)-(S(8)-aminomethyldihydrolipoyl)-L-lysyl-[glycine-cleavage complex H protein] + CO2; Xref=Rhea:RHEA:24304, Rhea:RHEA-COMP:10494, Rhea:RHEA-COMP:10495, ChEBI:CHEBI:15378, ChEBI:CHEBI:16526, ChEBI:CHEBI:57305, ChEBI:CHEBI:83099, ChEBI:CHEBI:83143; EC=1.4.4.2;		COFACTOR: Name=pyridoxal 5'-phosphate; Xref=ChEBI:CHEBI:597326; Evidence={ECO:0000250}; 							SUBCELLULAR LOCATION: Mitochondrion {ECO:0000250}.			SUBUNIT: Component of the glycine decarboxylase complex (GDC), which is composed of four proteins: P, T, L and H.		
SPGP0DB01420	346.49174975426	-1.19499001162085	0.120015940070348	-9.95692747913657	2.3521990698092e-23	1.7761063142951e-21	S_cerevisiae	SPGP0DB01420	Q03792	Q03792	RIM13_YEAST	RIM13 CPL1 YMR154C YM8520.03C	RIM13	CPL1	YMR154C	YM8520.03C	Calpain-like protease 1 (EC 3.4.22.-) (Calpain-7) (Cysteine protease RIM13) (Regulator of IME2 protein 13)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	727	3.4.22.-	protein processing [GO:0016485]	calcium-dependent cysteine-type endopeptidase activity [GO:0004198]; cysteine-type endopeptidase activity [GO:0004197]		FUNCTION: Required for the proteolytic cleavage of the transcriptional repressor RIM101 in response to alkaline ambient pH, which is necessary for sporulation and invasive growth. Probably the protease that cleaves RIM101. {ECO:0000269|PubMed:11050096, ECO:0000269|PubMed:9017390, ECO:0000269|PubMed:9928935}.													SUBUNIT: Interacts with SNF7, which may act together with RIM20 as a scaffold to recruit RIM13 to its substrate RIM101. {ECO:0000269|PubMed:11283351}.		
SPGP0DB01550	58.2959272117241	1.37996264927804	0.476436154827307	2.8964272238706	0.00377438175318991	0.0165531022826541	S_cerevisiae	SPGP0DB01550	P38615	P38615	RIM11_YEAST	RIM11 GSK3 MDS1 YMR139W YM9375.08	RIM11	GSK3 MDS1	YMR139W	YM9375.08	Serine/threonine-protein kinase RIM11/MSD1 (EC 2.7.11.1) (Regulator of IME2 protein 11)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	370	2.7.11.1	ascospore formation [GO:0030437]; cellular response to heat [GO:0034605]; cellular response to salt stress [GO:0071472]; protein phosphorylation [GO:0006468]; proteolysis [GO:0006508]; signal transduction [GO:0007165]	ATP binding [GO:0005524]; protein kinase activity [GO:0004672]; protein serine/threonine/tyrosine kinase activity [GO:0004712]; protein serine/threonine kinase activity [GO:0004674]	cytoplasm [GO:0005737]	FUNCTION: Serine/threonine protein kinase that is thought to function in regulating kinetochore activity and entry into meiosis. Could phosphorylate IME1.	CATALYTIC ACTIVITY: Reaction=ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]; Xref=Rhea:RHEA:17989, Rhea:RHEA-COMP:9863, Rhea:RHEA-COMP:11604, ChEBI:CHEBI:15378, ChEBI:CHEBI:29999, ChEBI:CHEBI:30616, ChEBI:CHEBI:83421, ChEBI:CHEBI:456216; EC=2.7.11.1; CATALYTIC ACTIVITY: Reaction=ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]; Xref=Rhea:RHEA:46608, Rhea:RHEA-COMP:11060, Rhea:RHEA-COMP:11605, ChEBI:CHEBI:15378, ChEBI:CHEBI:30013, ChEBI:CHEBI:30616, ChEBI:CHEBI:61977, ChEBI:CHEBI:456216; EC=2.7.11.1;												SUBUNIT: Interacts with TDA1. {ECO:0000269|PubMed:21460040}.	P25293	
SPGP0DB01760	2.64601230637254	3.68238596344741	1.39527556410112	2.63918186356235	0.00831063846424259	0.0317063979471588	S_cerevisiae	SPGP0DB01760	Q04487	Q04487	SHH3_YEAST	SHH3 YMR118C YM9718.17C	SHH3		YMR118C	YM9718.17C	Mitochondrial inner membrane protein SHH3 (SDH3 homolog)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	196		mitochondrial electron transport, succinate to ubiquinone [GO:0006121]; tricarboxylic acid cycle [GO:0006099]	electron transfer activity [GO:0009055]; metal ion binding [GO:0046872]; quinone binding [GO:0048038]; succinate dehydrogenase activity [GO:0000104]	integral component of membrane [GO:0016021]; mitochondrial respiratory chain complex II, succinate dehydrogenase complex (ubiquinone) [GO:0005749]; mitochondrion [GO:0005739]	FUNCTION: Homolog of SDH3, but seems not to be a stoichiometric subunit of either the succinate dehydrogenase (SDH) complex or the mitochondrial inner membrane translocase TIM22 complex. {ECO:0000303|PubMed:22152483}.										SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250|UniProtKB:P33421}; Multi-pass membrane protein {ECO:0000255}.		"TRANSMEM 98..118;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 138..160;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 175..195;  /note=""Helical"";  /evidence=""ECO:0000255"""			
SPGP0DB01810	29.6777122859159	1.81070687394093	0.737582016607068	2.45492275187282	0.0140914865687772	0.048641127542739	S_cerevisiae	SPGP0DB01810	Q12676	Q12676	FOLD_YEAST	FOL3 YMR113W YM9718.12	FOL3		YMR113W	YM9718.12	Dihydrofolate synthetase (DHFS) (EC 6.3.2.12)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	427	6.3.2.12	folic acid-containing compound biosynthetic process [GO:0009396]; one-carbon metabolic process [GO:0006730]	ATP binding [GO:0005524]; dihydrofolate synthase activity [GO:0008841]; metal ion binding [GO:0046872]; tetrahydrofolylpolyglutamate synthase activity [GO:0004326]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitochondrion [GO:0005739]	FUNCTION: Glutamate-adding enzyme which catalyzes the binding of the first glutamyl side chain to dihydropteroate. Leads to the de nove synthesis of tetrahydrofolate. {ECO:0000269|PubMed:11731153}.	CATALYTIC ACTIVITY: Reaction=7,8-dihydropteroate + ATP + L-glutamate = 7,8-dihydrofolate + ADP + H(+) + phosphate; Xref=Rhea:RHEA:23584, ChEBI:CHEBI:15378, ChEBI:CHEBI:17839, ChEBI:CHEBI:29985, ChEBI:CHEBI:30616, ChEBI:CHEBI:43474, ChEBI:CHEBI:57451, ChEBI:CHEBI:456216; EC=6.3.2.12;					PATHWAY: Cofactor biosynthesis; tetrahydrofolylpolyglutamate biosynthesis.				SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}.					
SPGP0DB02000	211.63405542203	2.60174483647148	0.245421637083744	10.6011224902053	2.94424916107229e-26	2.59008171344428e-24	S_cerevisiae	SPGP0DB02000	Q04305	Q04305	UTP15_YEAST	UTP15 YMR093W YM9582.18	UTP15		YMR093W	YM9582.18	U3 small nucleolar RNA-associated protein 15 (U3 snoRNA-associated protein 15) (U three protein 15) (U3 protein 15 required for transcription) (t-UTP15)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	513		maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]; positive regulation of transcription by RNA polymerase I [GO:0045943]; rRNA methylation [GO:0031167]; rRNA processing [GO:0006364]	U3 snoRNA binding [GO:0034511]	90S preribosome [GO:0030686]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; rDNA heterochromatin [GO:0033553]; small-subunit processome [GO:0032040]; t-UTP complex [GO:0034455]	FUNCTION: Involved in nucleolar processing of pre-18S ribosomal RNA. Required for optimal pre-ribosomal RNA transcription by RNA polymerase I together with a subset of U3 proteins required for transcription (t-UTPs). {ECO:0000269|PubMed:12068309, ECO:0000269|PubMed:15489292}.										SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:12068309, ECO:0000269|PubMed:15489292}. Note=Associated with ribosomal chromatin, even in the absence of transcription.			SUBUNIT: Interacts with snoRNA U3. Interacts with MPP10. Component of the ribosomal small subunit (SSU) processome composed of at least 40 protein subunits and snoRNA U3. In the absence of snoRNA3, forms a complex with other t-UTPs. This complex can associate with pre-18S ribosomal RNAs. {ECO:0000269|PubMed:12068309, ECO:0000269|PubMed:15489292}.	Q04177; P53276; P38882	
SPGP0DB02010	18.3354484874155	2.63058329724399	0.381513973779024	6.89511650435023	5.38206760813942e-12	1.59369001952128e-10	S_cerevisiae	SPGP0DB02010	P46680	P46680	AIP1_YEAST	AIP1 YMR092C YM9582.17C	AIP1		YMR092C	YM9582.17C	Actin-interacting protein 1	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	615		actin filament depolymerization [GO:0030042]; barbed-end actin filament capping [GO:0051016]; negative regulation of cytokinesis [GO:0032466]; positive regulation of actin filament depolymerization [GO:0030836]	actin binding [GO:0003779]; actin filament binding [GO:0051015]	actin cortical patch [GO:0030479]; actin filament [GO:0005884]; actomyosin, actin portion [GO:0042643]; cortical actin cytoskeleton [GO:0030864]; cytoplasm [GO:0005737]; mating projection tip [GO:0043332]; nucleus [GO:0005634]	FUNCTION: Involved in the depolymerization of actin filaments. Enhances the filament disassembly activity of cofilin and restricts cofilin localization to cortical actin patches. {ECO:0000269|PubMed:10366597}.										SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton. Cytoplasm, cytoskeleton, actin patch.			SUBUNIT: Interacts with actin and cofilin in a ternary complex. {ECO:0000269|PubMed:10366597}.	P60010	
